,emotion_str,country,tweet,name,alpha-3,country-code,Country,Users (in million),Source,Total Tweets,tweetpm,date
200,fun,Switzerland,6,Switzerland,CHE,756,Switzerland,0.8,Digital report switzerland,1902.0,7.5,March
201,fun,Thailand,18,Thailand,THA,764,Thailand,7.35,Statista,2736.0,2.4489795918367347,March
202,fun,The Netherlands,48,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,17.142857142857142,March
203,fun,Turkey,12,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,0.8791208791208791,March
204,fun,Uganda,48,Uganda,UGA,800,,,,,,March
205,fun,United Arab Emirates,66,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,12.667946257197697,March
206,fun,United Kingdom,1380,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,77.74647887323944,March
207,fun,United States,5022,United States,USA,840,United States,64.2,Statista,454626.0,78.22429906542055,March
208,hate,Australia,1086,Australia,AUS,36,Australia,5.0,Statista,22578.0,217.2,March
209,hate,Belgium,78,Belgium,BEL,56,Belgium,1.0,,2268.0,78.0,March
210,hate,Brazil,24,Brazil,BRA,76,Brazil,14.35,Statista,1734.0,1.6724738675958188,March
211,hate,Canada,1398,Canada,CAN,124,Canada,8.15,Statista,38382.0,171.53374233128832,March
212,hate,China,126,China,CHN,156,China,2.0,NY Times,7482.0,63.0,March
213,hate,France,132,France,FRA,250,France,8.9,Statista,3192.0,14.831460674157302,March
214,hate,Germany,144,Germany,DEU,276,Germany,6.1,Statista,4140.0,23.60655737704918,March
215,hate,Ghana,120,Ghana,GHA,288,Ghana,2.0,,6312.0,60.0,March
216,hate,Hong Kong,96,Hong Kong,HKG,344,Hong Kong,1.5,,2994.0,64.0,March
217,hate,India,2370,India,IND,356,India,13.15,Statista,90480.0,180.22813688212926,March
218,hate,Indonesia,174,Indonesia,IDN,360,Indonesia,11.8,,3954.0,14.745762711864407,March
219,hate,Ireland,486,Ireland,IRL,372,Ireland,2.5,,12138.0,194.4,March
220,hate,Italy,132,Italy,ITA,380,Italy,2.5,,3822.0,52.8,March
221,hate,Japan,198,Japan,JPN,392,Japan,48.45,Statista,4314.0,4.086687306501548,March
222,hate,Kenya,294,Kenya,KEN,404,Kenya,8.2,google,9228.0,35.85365853658537,March
223,hate,Kingdom of Saudi Arabia,36,Kingdom of Saudi Arabia,SAU,682,Kingdom of Saudi Arabia,15.0,Statista,1404.0,2.4,March
224,hate,Malaysia,180,Malaysia,MYS,458,Malaysia,3.9,Statista,6930.0,46.15384615384615,March
225,hate,Mexico,72,Mexico,MEX,484,Mexico,25.7,,1746.0,2.8015564202334633,March
226,hate,New Zealand,96,New Zealand,NZL,554,New Zealand,0.9,google,4464.0,106.66666666666666,March
227,hate,Nigeria,1266,Nigeria,NGA,566,Nigeria,8.4,,38400.0,150.7142857142857,March
228,hate,Pakistan,294,Pakistan,PAK,586,Pakistan,2.6,google,8358.0,113.07692307692307,March
229,hate,Republic of Korea,72,Republic of Korea,KOR,410,Republic of Korea,6.05,Statista,1848.0,11.900826446280993,March
230,hate,Republic of the Philippines,336,Republic of the Philippines,PHL,608,Republic of the Philippines,7.15,Statista,11472.0,46.99300699300699,March
231,hate,Singapore,78,Singapore,SGP,702,Singapore,1.3,,3246.0,60.0,March
232,hate,South Africa,936,South Africa,ZAF,710,South Africa,8.5,Business Tech,27030.0,110.11764705882354,March
233,hate,Spain,78,Spain,ESP,724,Spain,8.4,Statista,4080.0,9.285714285714285,March
234,hate,Sri Lanka,42,Sri Lanka,LKA,144,Sri Lanka,0.5,,1698.0,84.0,March
235,hate,Sweden,54,Sweden,SWE,752,Sweden,2.0,,1422.0,27.0,March
236,hate,Switzerland,84,Switzerland,CHE,756,Switzerland,0.8,Digital report switzerland,1902.0,105.0,March
237,hate,Thailand,96,Thailand,THA,764,Thailand,7.35,Statista,2736.0,13.061224489795919,March
238,hate,The Netherlands,90,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,32.142857142857146,March
239,hate,Turkey,36,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,2.6373626373626373,March
240,hate,Uganda,114,Uganda,UGA,800,,,,,,March
241,hate,United Arab Emirates,132,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,25.335892514395393,March
242,hate,United Kingdom,4710,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,265.3521126760563,March
243,hate,United States,26400,United States,USA,840,United States,64.2,Statista,454626.0,411.21495327102804,March
244,relief,Australia,492,Australia,AUS,36,Australia,5.0,Statista,22578.0,98.4,March
245,relief,Belgium,18,Belgium,BEL,56,Belgium,1.0,,2268.0,18.0,March
246,relief,Brazil,18,Brazil,BRA,76,Brazil,14.35,Statista,1734.0,1.2543554006968642,March
247,relief,Canada,846,Canada,CAN,124,Canada,8.15,Statista,38382.0,103.8036809815951,March
248,relief,China,144,China,CHN,156,China,2.0,NY Times,7482.0,72.0,March
249,relief,France,66,France,FRA,250,France,8.9,Statista,3192.0,7.415730337078651,March
250,relief,Germany,54,Germany,DEU,276,Germany,6.1,Statista,4140.0,8.852459016393443,March
251,relief,Ghana,108,Ghana,GHA,288,Ghana,2.0,,6312.0,54.0,March
